JOBID;STEPID;NODENAME;AVG_CPUFREQ_KHZ;AVG_IMCFREQ_KHZ;DEF_FREQ_KHZ;ITER_TIME_SEC;CPI;TPI;MEM_GBS;IO_MBS;PERC_MPI;DC_NODE_POWER_W;DRAM_POWER_W;PCK_POWER_W;CYCLES;INSTRUCTIONS;GFLOPS;L1_MISSES;L2_MISSES;L3_MISSES;SPOPS_SINGLE;SPOPS_128;SPOPS_256;SPOPS_512;DPOPS_SINGLE;DPOPS_128;DPOPS_256;DPOPS_512;GPU0_POWER_W;GPU0_FREQ_KHZ;GPU0_MEM_FREQ_KHZ;GPU0_UTIL_PERC;GPU0_MEM_UTIL_PERC;GPU1_POWER_W;GPU1_FREQ_KHZ;GPU1_MEM_FREQ_KHZ;GPU1_UTIL_PERC;GPU1_MEM_UTIL_PERC;GPU2_POWER_W;GPU2_FREQ_KHZ;GPU2_MEM_FREQ_KHZ;GPU2_UTIL_PERC;GPU2_MEM_UTIL_PERC;GPU3_POWER_W;GPU3_FREQ_KHZ;GPU3_MEM_FREQ_KHZ;GPU3_UTIL_PERC;GPU3_MEM_UTIL_PERC;LOOPID;LOOP_NEST_LEVEL;LOOP_SIZE;TIMESTAMP;ELAPSED;DATE
5776040;0;tcn548;2392375;1800000;2400000;0.003629;0.292639;45.868724;265.167861;16.006283;37.199863;707.697582;0.000000;548.278907;14633766022734;50006289087919;491.444946;87021784971;57525957149;0;0;0;16757278860360;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1712162999;33;03-04-2024 18:49:59
5776040;0;tcn548;2380500;1800000;2400000;0.003551;0.398160;65.326228;351.254526;0.004885;34.832892;793.066678;0.000000;546.270398;3917776713911;9839709046398;785.369958;85940667183;57614998853;0;0;0;33872315053912;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1712163008;42;03-04-2024 18:50:08
5776040;0;tcn548;2382250;1800000;2400000;0.003393;0.407011;68.628979;380.553885;0.004911;32.503807;796.353582;0.000000;547.472157;3934957167874;9667926866721;993.403834;90110376106;60278081112;0;0;0;51803679238720;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1712163017;51;03-04-2024 18:50:17
5776040;0;tcn548;2378500;1800000;2400000;0.003598;0.396518;73.012463;398.071623;0.004906;36.713308;790.045430;0.000000;546.924415;3939650419482;9935626729872;1123.679219;85206746628;57100150450;0;0;0;68741754986392;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1712163026;60;03-04-2024 18:50:26
5776040;0;tcn548;2377750;1800000;2400000;0.003355;0.410057;67.107309;375.712126;0.002716;31.899033;740.257698;0.000000;547.448220;7120832682433;17365460371632;1309.938834;164749744429;110242297126;0;0;0;101496616456480;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1712163042;76;03-04-2024 18:50:42
5776040;0;tcn548;2384500;1800000;2400000;0.003470;0.401452;60.396020;344.359215;0.002625;33.835620;804.997815;0.000000;548.434651;7386717389142;18400018366193;1423.214790;164779620746;110386481803;0;0;0;134285050518336;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1712163059;93;03-04-2024 18:50:59
5776040;0;tcn548;2378750;1800000;2400000;0.003371;0.409051;51.190991;284.602614;0.002704;32.050362;735.572087;0.000000;547.602855;7157083930293;17496800004574;1508.177197;164481512176;110109377458;0;0;0;167002075167744;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1712163076;110;03-04-2024 18:51:16
5776040;0;tcn548;2388750;1800000;2400000;0.003450;0.403178;80.823360;448.258071;0.002642;33.773656;808.931192;0.000000;548.427147;7340599912253;18206833430838;1566.710372;164477366355;110086375555;0;0;0;199744940649144;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1712163092;126;03-04-2024 18:51:32
5776040;0;tcn548;2378625;1800000;2400000;0.003333;0.411646;76.645469;429.021637;0.002733;31.010767;744.225963;0.000000;547.575367;7079270380181;17197479410384;1618.018363;164520480063;110182362984;0;0;0;232503355251872;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1712163109;143;03-04-2024 18:51:49
5776040;0;tcn548;2378500;1800000;2400000;0.003574;0.396610;70.855594;400.453488;0.002549;35.148213;784.949622;0.000000;548.028905;7607118082050;19180326915416;1647.030400;164770811586;110351355343;0;0;0;265290845886736;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1712163126;160;03-04-2024 18:52:06
5776040;0;tcn548;2384500;1800000;2400000;0.003363;0.409516;74.762883;421.489963;0.002710;32.319133;783.905617;0.000000;547.964599;7142527687943;17441386136368;1680.117550;164651153763;110274525961;0;0;0;298076369007344;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1712163142;176;03-04-2024 18:52:22
5776040;0;tcn548;2383250;1800000;2400000;0.003425;0.405061;61.098511;348.064547;0.002662;33.794582;773.018967;0.000000;547.923177;7270309375609;17948690314762;1704.823440;164657541487;110228014385;0;0;0;330826873917064;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1712163159;193;03-04-2024 18:52:39
5776040;0;tcn548;2379250;1800000;2400000;0.003312;0.413052;58.095526;326.157541;0.002752;30.776554;751.299503;0.000000;548.018182;7032746366716;17026315732694;1730.236604;164455433055;110127436475;0;0;0;363600195786392;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1712163175;209;03-04-2024 18:52:55
5776040;0;tcn548;2384250;1800000;2400000;0.003518;0.399453;70.903502;399.591496;0.002590;35.995695;793.278346;0.000000;548.515516;7488263040286;18746284795505;1744.166626;164675200359;110311089158;0;0;0;396348801737032;0;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;0.000000;0;0;0;0;1;1;1;1712163192;226;03-04-2024 18:53:12
